id_transaccion,fecha_hora,hora,dia_semana,producto,monto,monto_promedio_usuario,saldo_anterior,saldo_posterior,destinatario_nuevo,hora_inusual,velocidad_operacion,llamada_reciente,cambio_dispositivo,edad,usuario_nuevo,dias_desde_registro,cantidad_operaciones_dia,operaciones_ultima_hora,alertas_ignoradas,distancia_operaciones,ubicacion_inusual,puntaje_riesgo,nivel_riesgo,fraude
13854,2026-04-07 04:50:00,4,1,Yape,39.06,758.37,9529.71,9490.65,0,0,71,0,0,66,0,2129,3,0,1,1.04,0,0,Bajo,0
13855,2026-04-07 05:00:00,5,1,Yape,1183.56,851.28,1845.34,661.78,0,0,19,0,0,47,0,1570,4,0,0,1.16,0,1,Bajo,0
13856,2026-04-07 05:10:00,5,1,Transferencia,64.86,892.66,4867.22,4802.36,0,0,153,0,0,71,0,1947,7,1,0,1.66,0,1,Bajo,0
13857,2026-04-07 05:20:00,5,1,Yape,398.12,332.18,3837.28,3439.16,0,1,38,0,0,78,0,74,6,1,1,4.94,0,1,Bajo,0
13858,2026-04-07 05:30:00,5,1,Transferencia,621.28,984.78,621.28,0.0,1,1,138,0,0,32,0,207,2,0,0,12.71,0,3,Medio,0
13859,2026-04-07 05:40:00,5,1,Pago de servicios,2151.45,755.59,4580.73,2429.28,0,0,48,1,0,76,0,2763,0,0,0,2.67,0,3,Medio,0
13860,2026-04-07 05:50:00,5,1,Pago de servicios,141.0,193.86,3707.5,3566.5,0,0,95,0,0,79,1,969,6,1,0,8.34,0,1,Bajo,0
13861,2026-04-07 06:00:00,6,1,Yape,104.01,771.53,740.41,636.4,1,0,75,0,0,71,1,91,2,1,1,4.45,0,2,Bajo,0
13862,2026-04-07 06:10:00,6,1,Yape,159.61,842.21,3840.44,3680.83,1,1,52,0,0,55,0,1380,4,0,1,6.29,0,2,Bajo,0
13863,2026-04-07 06:20:00,6,1,Yape,135.86,223.05,287.22,151.36,0,0,15,0,0,80,0,2859,6,0,0,6.01,0,1,Bajo,0
13864,2026-04-07 06:30:00,6,1,Transferencia,37.2,211.48,6497.91,6460.71,0,0,46,0,0,21,1,270,2,2,0,3.64,0,1,Bajo,0
13865,2026-04-07 06:40:00,6,1,Compra,1255.7,174.36,9465.86,8210.16,0,0,11,0,0,55,0,1472,7,4,0,1.66,0,3,Medio,0
13866,2026-04-07 06:50:00,6,1,Compra,161.09,521.15,2347.83,2186.74,0,1,140,0,0,40,0,1049,3,0,1,4.23,0,1,Bajo,0
13867,2026-04-07 07:00:00,7,1,Compra,208.58,730.78,5160.44,4951.86,1,0,164,0,0,71,0,1736,2,0,0,2.7,0,2,Bajo,0
13868,2026-04-07 07:10:00,7,1,Yape,458.27,410.02,6044.56,5586.29,1,0,47,0,0,61,0,1704,9,1,3,5.21,0,2,Bajo,0
13869,2026-04-07 07:20:00,7,1,Recarga,978.57,105.24,2434.18,1455.61,0,0,98,0,0,24,0,828,3,2,1,16.41,0,3,Medio,0
13870,2026-04-07 07:30:00,7,1,Pago de servicios,76.66,391.7,3021.54,2944.88,1,1,165,0,0,43,0,634,9,2,0,0.58,0,3,Medio,0
13871,2026-04-07 07:40:00,7,1,Compra,349.89,716.85,2836.0,2486.11,0,0,166,0,0,49,0,2376,3,2,0,4.15,0,1,Bajo,0
13872,2026-04-07 07:50:00,7,1,Yape,72.55,142.83,6853.89,6781.34,1,0,48,0,0,59,0,2153,7,1,1,8.89,0,1,Bajo,0
13873,2026-04-07 08:00:00,8,1,Recarga,341.6,578.82,7256.18,6914.58,0,0,108,1,0,73,1,1141,4,0,0,0.09,0,2,Bajo,0
13874,2026-04-07 08:10:00,8,1,Transferencia,327.74,623.62,6060.51,5732.77,0,0,87,0,1,69,0,1667,6,4,0,4.86,0,2,Bajo,0
13875,2026-04-07 08:20:00,8,1,Pago de servicios,152.47,668.43,6895.21,6742.74,0,0,103,1,0,67,0,414,1,0,0,2.08,0,1,Bajo,0
13876,2026-04-07 08:30:00,8,1,Yape,309.04,378.6,9922.64,9613.6,1,0,49,0,0,39,0,742,3,0,0,0.13,0,1,Bajo,0
13877,2026-04-07 08:40:00,8,1,Pago de servicios,314.75,930.99,7763.57,7448.82,1,0,42,0,0,27,0,982,6,0,1,1.62,0,1,Bajo,0
13878,2026-04-07 08:50:00,8,1,Yape,225.5,995.22,7129.28,6903.78,0,0,63,0,0,23,0,1121,2,0,1,0.53,0,0,Bajo,0
13879,2026-04-07 09:00:00,9,1,Compra,199.42,845.09,8446.76,8247.34,0,0,102,0,0,25,0,74,3,1,0,2.39,0,0,Bajo,0
13880,2026-04-07 09:10:00,9,1,Transferencia,62.53,153.7,7883.33,7820.8,0,0,21,0,0,41,0,1477,3,0,1,2.6,0,0,Bajo,0
13881,2026-04-07 09:20:00,9,1,Pago de servicios,82.21,304.52,6246.44,6164.23,0,0,53,0,0,32,0,2045,6,1,0,1.54,0,0,Bajo,0
13882,2026-04-07 09:30:00,9,1,Pago de servicios,132.39,241.16,4168.94,4036.55,1,1,142,1,0,49,0,1595,5,2,0,2.61,0,3,Medio,0
13883,2026-04-07 09:40:00,9,1,Compra,89.24,100.27,4302.28,4213.04,0,1,166,1,1,74,0,2008,5,3,0,2.84,0,5,Alto,1
13884,2026-04-07 09:50:00,9,1,Yape,137.93,901.41,6350.82,6212.89,0,0,105,0,0,78,0,1027,1,2,0,5.15,0,0,Bajo,0
13885,2026-04-07 10:00:00,10,1,Yape,226.75,228.86,8965.35,8738.6,1,1,131,0,0,62,0,216,2,2,0,1.4,0,2,Bajo,0
13886,2026-04-07 10:10:00,10,1,Transferencia,267.27,407.39,5873.38,5606.11,1,0,76,0,0,33,0,1078,5,1,0,5.66,0,1,Bajo,0
13887,2026-04-07 10:20:00,10,1,Compra,429.09,406.26,7007.47,6578.38,1,1,32,0,0,60,0,700,6,6,0,2.93,0,4,Medio,0
13888,2026-04-07 10:30:00,10,1,Yape,286.26,788.33,5835.35,5549.09,0,0,163,0,1,44,0,504,3,1,0,2.73,0,3,Medio,0
13889,2026-04-07 10:40:00,10,1,Yape,275.62,475.56,7005.62,6730.0,0,0,68,0,0,45,0,1602,2,4,2,4.77,0,1,Bajo,0
13890,2026-04-07 10:50:00,10,1,Compra,418.39,402.55,8533.3,8114.91,0,0,109,0,0,73,0,2348,4,1,2,6.94,0,1,Bajo,0
13891,2026-04-07 11:00:00,11,1,Compra,97.82,301.98,9816.52,9718.7,1,0,33,0,0,71,0,112,1,1,0,0.55,0,1,Bajo,0
13892,2026-04-07 11:10:00,11,1,Compra,106.35,550.61,6180.85,6074.5,0,0,108,0,0,48,0,569,3,1,0,3.59,0,0,Bajo,0
13893,2026-04-07 11:20:00,11,1,Yape,168.48,158.6,7072.68,6904.2,1,0,91,0,0,41,0,2670,3,2,0,1.05,0,1,Bajo,0
13894,2026-04-07 11:30:00,11,1,Transferencia,121.85,636.27,7726.3,7604.45,0,0,86,0,0,68,0,597,3,0,0,2.42,0,0,Bajo,0
13895,2026-04-07 11:40:00,11,1,Recarga,42.39,832.12,7343.25,7300.86,1,0,32,0,0,56,0,1537,6,0,1,10.23,0,2,Bajo,0
13896,2026-04-07 11:50:00,11,1,Compra,435.28,931.08,9518.57,9083.29,0,0,39,0,0,37,0,2563,1,0,3,6.23,1,3,Medio,0
13897,2026-04-07 12:00:00,12,1,Recarga,90.17,649.75,7809.28,7719.11,0,0,155,0,0,21,0,909,4,0,0,4.57,0,1,Bajo,0
13898,2026-04-07 12:10:00,12,1,Yape,1497.58,830.86,1497.58,0.0,1,0,54,0,0,18,0,1112,5,2,0,2.39,0,1,Bajo,0
13899,2026-04-07 12:20:00,12,1,Transferencia,288.69,265.05,288.69,0.0,1,0,102,0,0,34,1,1715,6,0,0,3.08,0,2,Bajo,0
13900,2026-04-07 12:30:00,12,1,Yape,54.5,538.47,4287.28,4232.78,1,0,30,0,0,26,0,2898,8,2,0,7.34,0,1,Bajo,0
13901,2026-04-07 12:40:00,12,1,Yape,476.72,319.74,8858.99,8382.27,1,0,52,0,0,37,0,940,1,1,0,0.01,0,1,Bajo,0
13902,2026-04-07 12:50:00,12,1,Compra,252.97,999.79,252.97,0.0,0,1,40,0,1,30,0,1432,3,1,0,9.99,0,3,Medio,0
13903,2026-04-07 13:00:00,13,1,Recarga,327.33,407.04,2149.05,1821.72,0,0,62,0,0,21,1,138,3,1,2,6.89,0,2,Bajo,0
13904,2026-04-07 13:10:00,13,1,Compra,148.77,261.98,9464.22,9315.45,0,0,170,0,0,31,0,1617,5,2,0,3.89,0,1,Bajo,0
13905,2026-04-07 13:20:00,13,1,Pago de servicios,96.42,783.49,4338.87,4242.45,0,0,70,1,0,38,0,1234,1,2,1,6.56,0,1,Bajo,0
13906,2026-04-07 13:30:00,13,1,Yape,56.75,486.31,2726.51,2669.76,0,0,123,0,1,35,0,2637,1,3,0,1.18,0,2,Bajo,0
13907,2026-04-07 13:40:00,13,1,Transferencia,67.9,170.63,6848.69,6780.79,0,0,76,0,0,61,0,2283,9,2,0,13.6,0,1,Bajo,0
13908,2026-04-07 13:50:00,13,1,Yape,62.3,799.01,9111.13,9048.83,1,0,163,0,0,28,0,29,6,0,1,2.4,0,2,Bajo,0
13909,2026-04-07 14:00:00,14,1,Transferencia,171.16,508.21,6962.18,6791.02,0,0,134,0,0,73,0,1433,2,3,0,3.71,0,0,Bajo,0
13910,2026-04-07 14:10:00,14,1,Yape,232.38,799.64,8058.28,7825.9,1,0,139,0,1,42,0,682,8,2,0,10.67,0,4,Medio,0
13911,2026-04-07 14:20:00,14,1,Compra,52.09,763.64,474.8,422.71,0,0,98,0,1,23,0,1623,8,1,0,10.97,1,5,Alto,1
13912,2026-04-07 14:30:00,14,1,Yape,603.46,591.74,8844.14,8240.68,0,0,7,0,0,76,0,408,3,3,1,3.73,0,1,Bajo,0
13913,2026-04-07 14:40:00,14,1,Recarga,281.93,734.0,4474.19,4192.26,0,1,80,0,0,26,0,1814,6,0,0,11.4,0,2,Bajo,0
13914,2026-04-07 14:50:00,14,1,Transferencia,2771.43,863.5,6809.75,4038.32,1,0,174,1,0,43,0,2611,8,3,0,0.4,0,7,Critico,1
13915,2026-04-07 15:00:00,15,1,Pago de servicios,163.19,476.34,3642.9,3479.71,1,0,146,0,0,75,0,2252,4,2,0,10.89,0,2,Bajo,0
13916,2026-04-07 15:10:00,15,1,Compra,2282.37,958.34,4914.02,2631.65,0,1,37,0,1,50,0,265,7,0,0,1.1,1,7,Critico,1
13917,2026-04-07 15:20:00,15,1,Compra,515.94,222.85,6952.08,6436.14,0,0,161,1,0,26,0,2068,6,1,0,6.53,0,2,Bajo,0
13918,2026-04-07 15:30:00,15,1,Compra,34.49,971.04,975.12,940.63,0,0,176,1,0,50,0,2907,4,1,1,4.86,0,2,Bajo,0
13919,2026-04-07 15:40:00,15,1,Transferencia,74.39,271.63,3893.72,3819.33,1,1,51,0,0,69,0,696,5,0,1,3.56,0,2,Bajo,0
13920,2026-04-07 15:50:00,15,1,Pago de servicios,336.28,531.65,9316.49,8980.21,0,0,83,0,0,72,0,394,8,1,1,9.7,0,0,Bajo,0
13921,2026-04-07 16:00:00,16,1,Yape,42.62,496.39,9151.81,9109.19,1,1,140,0,0,50,1,1545,3,2,1,2.4,0,3,Medio,0
13922,2026-04-07 16:10:00,16,1,Yape,99.86,107.29,1280.16,1180.3,0,0,115,0,0,25,0,2136,6,0,0,12.46,0,1,Bajo,0
13923,2026-04-07 16:20:00,16,1,Yape,49.78,231.43,6518.21,6468.43,1,0,69,0,0,58,0,2208,3,1,0,1.82,0,1,Bajo,0
13924,2026-04-07 16:30:00,16,1,Yape,2077.07,838.43,4377.92,2300.85,0,1,65,0,0,74,0,1689,3,1,0,3.55,0,3,Medio,0
13925,2026-04-07 16:40:00,16,1,Recarga,734.09,312.15,3375.39,2641.3,0,1,20,0,0,44,0,2801,1,1,0,20.75,0,2,Bajo,0
13926,2026-04-07 16:50:00,16,1,Yape,174.34,56.1,4458.09,4283.75,0,0,13,0,1,23,0,2958,6,0,1,3.57,0,5,Alto,1
13927,2026-04-07 17:00:00,17,1,Yape,1110.32,833.29,8401.63,7291.31,0,0,10,0,0,24,0,2833,5,0,0,11.29,0,2,Bajo,0
13928,2026-04-07 17:10:00,17,1,Yape,860.84,954.45,860.84,0.0,0,0,161,0,0,30,0,1176,7,1,1,15.59,0,2,Bajo,0
13929,2026-04-07 17:20:00,17,1,Compra,907.18,555.52,5904.75,4997.57,0,0,82,0,0,53,1,1688,3,1,0,7.67,0,1,Bajo,0
13930,2026-04-07 17:30:00,17,1,Recarga,139.86,617.77,3848.87,3709.01,0,0,177,0,0,73,0,1350,4,0,0,1.41,0,1,Bajo,0
13931,2026-04-07 17:40:00,17,1,Yape,179.67,157.53,7579.44,7399.77,1,1,84,0,0,47,1,2053,5,1,1,0.22,0,3,Medio,0
13932,2026-04-07 17:50:00,17,1,Transferencia,81.73,950.02,8222.7,8140.97,0,0,42,0,0,78,0,2994,8,1,0,0.95,0,0,Bajo,0
13933,2026-04-07 18:00:00,18,1,Yape,218.39,251.42,3558.0,3339.61,1,0,146,0,0,78,1,2862,2,1,0,4.15,0,2,Bajo,0
13934,2026-04-07 18:10:00,18,1,Transferencia,108.58,571.77,4609.36,4500.78,0,0,9,0,0,47,0,2780,0,0,1,2.32,0,1,Bajo,0
13935,2026-04-07 18:20:00,18,1,Recarga,83.59,966.83,4116.5,4032.91,0,0,14,0,0,67,0,1732,4,1,0,13.78,0,2,Bajo,0
13936,2026-04-07 18:30:00,18,1,Yape,758.69,475.28,4431.17,3672.48,0,1,116,0,0,70,0,920,4,2,1,0.35,0,1,Bajo,0
13937,2026-04-07 18:40:00,18,1,Compra,478.96,138.39,8370.82,7891.86,0,0,127,1,0,41,0,1915,0,1,0,6.2,0,3,Medio,0
13938,2026-04-07 18:50:00,18,1,Compra,101.25,254.47,4882.99,4781.74,0,1,165,0,0,68,1,902,7,0,0,4.5,0,3,Medio,0
13939,2026-04-07 19:00:00,19,1,Pago de servicios,629.83,117.88,829.67,199.84,0,0,112,0,0,78,0,1827,3,0,0,2.8,0,2,Bajo,0
13940,2026-04-07 19:10:00,19,1,Transferencia,333.23,433.87,8446.07,8112.84,1,0,72,1,0,74,0,380,5,3,0,8.41,0,2,Bajo,0
13941,2026-04-07 19:20:00,19,1,Yape,178.51,609.61,5349.58,5171.07,0,1,151,0,1,72,0,1005,3,0,0,0.0,1,6,Alto,1
13942,2026-04-07 19:30:00,19,1,Yape,1200.82,476.58,1246.95,46.13,0,1,153,0,0,34,0,2685,1,3,0,0.85,1,4,Medio,0
13943,2026-04-07 19:40:00,19,1,Yape,332.08,377.22,2963.35,2631.27,1,0,136,1,0,51,0,228,5,2,1,4.98,0,2,Bajo,0
13944,2026-04-07 19:50:00,19,1,Yape,1447.4,207.98,6170.05,4722.65,0,0,40,1,0,51,0,107,2,3,0,0.46,0,3,Medio,0
13945,2026-04-07 20:00:00,20,1,Yape,430.91,713.9,6754.07,6323.16,0,0,107,1,0,19,1,2019,3,1,1,4.16,1,4,Medio,0
13946,2026-04-07 20:10:00,20,1,Transferencia,469.6,966.67,9195.83,8726.23,1,1,71,0,1,65,0,1844,7,1,0,3.0,1,6,Alto,1
13947,2026-04-07 20:20:00,20,1,Yape,83.44,363.75,7563.87,7480.43,0,0,28,0,0,21,0,209,3,1,1,6.62,0,0,Bajo,0
13948,2026-04-07 20:30:00,20,1,Pago de servicios,140.18,544.89,4162.64,4022.46,1,0,85,0,0,79,0,604,4,1,0,1.83,0,1,Bajo,0
13949,2026-04-07 20:40:00,20,1,Pago de servicios,1050.97,206.85,7755.51,6704.54,1,0,52,0,0,74,1,2880,5,1,0,10.34,0,5,Alto,1
13950,2026-04-07 20:50:00,20,1,Transferencia,782.06,120.78,7618.41,6836.35,0,0,112,0,0,71,0,329,5,0,0,2.66,0,2,Bajo,0
13951,2026-04-07 21:00:00,21,1,Transferencia,171.0,208.74,8491.75,8320.75,0,0,108,1,1,34,0,159,4,0,0,1.93,0,3,Medio,0
13952,2026-04-07 21:10:00,21,1,Compra,63.25,137.56,4484.33,4421.08,0,0,95,0,0,53,1,749,2,0,1,5.77,0,1,Bajo,0
13953,2026-04-07 21:20:00,21,1,Transferencia,1286.62,636.02,4689.02,3402.4,0,0,54,1,0,38,0,2128,2,1,1,7.23,0,1,Bajo,0
13954,2026-04-07 21:30:00,21,1,Compra,710.98,672.44,3100.1,2389.12,0,1,177,0,0,80,0,554,5,1,0,15.7,1,5,Alto,1
13955,2026-04-07 21:40:00,21,1,Transferencia,77.91,998.64,1383.82,1305.91,0,0,110,0,0,46,0,865,2,2,1,1.8,0,0,Bajo,0
13956,2026-04-07 21:50:00,21,1,Compra,77.9,992.15,2385.22,2307.32,0,1,127,0,1,45,0,2065,5,0,1,5.78,0,3,Medio,0
13957,2026-04-07 22:00:00,22,1,Yape,1530.81,469.73,7842.47,6311.66,0,0,45,0,0,30,0,2934,2,0,1,0.2,0,4,Medio,0
13958,2026-04-07 22:10:00,22,1,Pago de servicios,147.29,267.88,2648.84,2501.55,0,0,82,0,0,75,0,835,3,0,0,0.27,0,0,Bajo,0
13959,2026-04-07 22:20:00,22,1,Recarga,149.93,516.06,4463.43,4313.5,1,0,177,0,0,54,0,608,1,1,1,4.69,0,2,Bajo,0
13960,2026-04-07 22:30:00,22,1,Yape,123.9,902.77,439.93,316.03,0,0,144,1,0,67,0,317,3,1,1,4.25,0,1,Bajo,0
13961,2026-04-07 22:40:00,22,1,Yape,349.14,697.79,5022.35,4673.21,0,1,135,1,0,31,0,1708,5,2,1,9.54,1,4,Medio,0
13962,2026-04-07 22:50:00,22,1,Recarga,60.32,638.09,5871.57,5811.25,0,1,100,0,1,32,0,1371,7,2,0,8.6,0,3,Medio,0
13963,2026-04-07 23:00:00,23,1,Transferencia,310.32,710.92,1470.19,1159.87,0,0,57,0,0,35,0,1531,2,0,1,3.37,0,0,Bajo,0
13964,2026-04-07 23:10:00,23,1,Yape,59.94,195.06,2674.39,2614.45,0,0,94,0,0,53,0,1655,4,1,0,1.08,0,0,Bajo,0
13965,2026-04-07 23:20:00,23,1,Compra,60.36,412.21,1364.09,1303.73,1,0,121,0,0,54,0,195,6,2,0,0.55,0,1,Bajo,0
13966,2026-04-07 23:30:00,23,1,Compra,62.45,232.74,1772.1,1709.65,1,0,111,1,0,19,0,973,2,0,0,13.83,0,3,Medio,0
13967,2026-04-07 23:40:00,23,1,Transferencia,64.9,951.79,9792.06,9727.16,0,0,107,0,0,19,1,941,4,0,0,0.52,0,1,Bajo,0
13968,2026-04-07 23:50:00,23,1,Transferencia,503.89,234.86,6789.35,6285.46,0,0,50,1,0,44,0,1302,4,0,0,2.22,0,1,Bajo,0
13969,2026-04-08 00:00:00,0,2,Compra,504.06,222.55,5167.57,4663.51,0,0,20,0,0,68,0,1935,6,1,1,9.95,0,0,Bajo,0
13970,2026-04-08 00:10:00,0,2,Pago de servicios,207.95,911.01,6975.88,6767.93,0,0,105,1,0,42,0,2553,3,1,2,5.47,1,4,Medio,0
13971,2026-04-08 00:20:00,0,2,Yape,130.12,951.69,6272.75,6142.63,0,0,160,0,0,73,0,742,3,1,1,0.27,0,1,Bajo,0
13972,2026-04-08 00:30:00,0,2,Pago de servicios,974.38,726.56,4773.19,3798.81,0,0,14,0,0,73,1,2626,8,0,0,9.45,0,2,Bajo,0
13973,2026-04-08 00:40:00,0,2,Compra,490.21,998.56,2615.58,2125.37,1,0,94,0,0,23,0,2651,3,2,0,5.15,0,1,Bajo,0
13974,2026-04-08 00:50:00,0,2,Transferencia,75.29,97.88,4020.07,3944.78,1,1,51,0,0,37,0,2362,0,0,0,9.41,0,2,Bajo,0
13975,2026-04-08 01:00:00,1,2,Compra,347.43,733.47,2886.49,2539.06,0,0,153,0,0,63,0,1235,5,1,0,6.75,0,1,Bajo,0
13976,2026-04-08 01:10:00,1,2,Yape,329.96,228.0,4415.3,4085.34,0,0,140,0,0,66,0,1542,2,0,1,3.24,0,0,Bajo,0
13977,2026-04-08 01:20:00,1,2,Recarga,501.93,407.58,4381.54,3879.61,0,0,107,0,0,64,0,223,3,1,0,1.76,0,0,Bajo,0
13978,2026-04-08 01:30:00,1,2,Yape,3823.83,329.33,9805.37,5981.54,1,0,119,0,0,46,0,2120,0,0,1,8.13,0,5,Alto,1
13979,2026-04-08 01:40:00,1,2,Yape,107.94,875.56,1366.07,1258.13,1,0,85,1,0,30,0,2221,3,1,0,3.31,0,2,Bajo,0
13980,2026-04-08 01:50:00,1,2,Yape,425.99,161.54,7702.88,7276.89,0,0,148,0,1,31,0,1919,5,0,1,0.22,0,2,Bajo,0
13981,2026-04-08 02:00:00,2,2,Yape,1092.28,343.52,7630.17,6537.89,0,0,53,0,0,30,0,124,7,2,0,1.32,0,2,Bajo,0
13982,2026-04-08 02:10:00,2,2,Compra,1364.09,768.63,5335.9,3971.81,0,0,129,0,0,78,0,1423,5,1,0,0.4,1,2,Bajo,0
13983,2026-04-08 02:20:00,2,2,Yape,293.11,760.85,7657.25,7364.14,0,0,70,0,0,29,0,1154,2,0,2,10.49,0,2,Bajo,0
13984,2026-04-08 02:30:00,2,2,Yape,66.18,564.19,7120.55,7054.37,0,0,23,0,0,56,0,2992,6,0,0,4.99,0,0,Bajo,0
13985,2026-04-08 02:40:00,2,2,Transferencia,40.65,822.32,7321.02,7280.37,0,1,80,1,0,41,0,1666,5,2,0,4.95,0,2,Bajo,0
13986,2026-04-08 02:50:00,2,2,Yape,559.18,130.66,5955.06,5395.88,0,0,54,0,0,72,0,1964,4,0,0,1.34,0,2,Bajo,0
13987,2026-04-08 03:00:00,3,2,Yape,344.65,54.6,2023.39,1678.74,1,1,164,0,0,22,0,1604,3,2,0,2.9,0,5,Alto,1
13988,2026-04-08 03:10:00,3,2,Yape,278.14,148.09,9647.67,9369.53,1,0,110,0,0,59,0,1946,2,1,1,1.52,0,1,Bajo,0
13989,2026-04-08 03:20:00,3,2,Yape,324.62,827.38,6477.16,6152.54,0,0,130,0,0,24,0,453,5,1,0,1.42,0,0,Bajo,0
13990,2026-04-08 03:30:00,3,2,Yape,651.0,520.92,9732.26,9081.26,0,0,176,0,0,49,0,96,1,1,1,13.78,0,2,Bajo,0
13991,2026-04-08 03:40:00,3,2,Yape,422.57,415.09,636.83,214.26,0,0,91,0,0,39,0,1826,6,0,0,3.17,0,0,Bajo,0
13992,2026-04-08 03:50:00,3,2,Recarga,360.2,272.65,4984.5,4624.3,0,0,24,1,0,31,0,1639,5,2,0,4.14,0,1,Bajo,0
13993,2026-04-08 04:00:00,4,2,Yape,135.15,173.34,8004.98,7869.83,0,0,144,0,0,56,0,2081,4,2,0,2.1,0,0,Bajo,0
13994,2026-04-08 04:10:00,4,2,Yape,691.93,600.35,4630.02,3938.09,0,0,52,0,0,40,0,245,3,1,0,0.86,0,0,Bajo,0
13995,2026-04-08 04:20:00,4,2,Transferencia,137.37,658.45,4711.57,4574.2,0,0,57,1,0,20,0,2345,2,0,1,10.09,0,2,Bajo,0
13996,2026-04-08 04:30:00,4,2,Pago de servicios,644.03,97.47,644.03,0.0,1,1,80,0,0,57,1,783,5,0,0,0.15,0,5,Alto,1
13997,2026-04-08 04:40:00,4,2,Transferencia,165.23,119.19,4743.28,4578.05,0,0,103,0,1,68,0,617,8,0,1,11.45,0,3,Medio,0
13998,2026-04-08 04:50:00,4,2,Pago de servicios,441.17,742.13,8984.84,8543.67,1,0,52,0,1,55,0,400,5,3,0,7.78,1,5,Alto,1
13999,2026-04-08 05:00:00,5,2,Yape,1427.4,463.44,9533.81,8106.41,0,1,82,0,0,35,0,1834,7,1,0,0.16,0,3,Medio,0
14000,2026-04-08 05:10:00,5,2,Compra,473.7,350.64,3614.78,3141.08,0,1,96,1,0,65,0,112,4,0,1,6.2,0,2,Bajo,0
14001,2026-04-08 05:20:00,5,2,Yape,1008.63,509.4,2834.37,1825.74,1,0,68,0,0,53,0,2888,6,2,0,2.87,0,1,Bajo,0
14002,2026-04-08 05:30:00,5,2,Yape,168.77,235.23,6238.0,6069.23,0,0,46,0,1,52,0,1324,2,0,0,3.18,1,4,Medio,0
14003,2026-04-08 05:40:00,5,2,Compra,269.39,74.69,8794.01,8524.62,0,0,143,1,0,50,0,1094,7,1,0,8.83,0,3,Medio,0
14004,2026-04-08 05:50:00,5,2,Pago de servicios,171.64,380.59,9909.02,9737.38,0,1,112,0,0,29,0,1927,3,1,1,6.9,0,1,Bajo,0
14005,2026-04-08 06:00:00,6,2,Compra,46.54,360.5,5784.16,5737.62,0,0,82,0,0,27,0,1148,4,2,0,4.9,0,0,Bajo,0
14006,2026-04-08 06:10:00,6,2,Transferencia,712.45,432.27,8866.98,8154.53,0,0,102,1,0,44,0,404,2,0,0,3.01,0,1,Bajo,0
14007,2026-04-08 06:20:00,6,2,Yape,432.2,528.87,5887.09,5454.89,1,0,147,0,0,40,0,2975,6,1,1,7.62,0,1,Bajo,0
14008,2026-04-08 06:30:00,6,2,Recarga,402.59,810.07,2515.13,2112.54,0,1,133,0,0,75,0,2751,11,0,0,9.06,0,2,Bajo,0
14009,2026-04-08 06:40:00,6,2,Pago de servicios,838.63,909.81,4835.41,3996.78,0,0,176,1,0,21,0,345,3,0,0,0.91,0,2,Bajo,0
14010,2026-04-08 06:50:00,6,2,Transferencia,78.62,218.9,8780.49,8701.87,0,1,93,0,1,21,0,522,5,3,0,1.27,0,3,Medio,0
14011,2026-04-08 07:00:00,7,2,Compra,61.85,427.7,7842.39,7780.54,0,1,149,0,0,44,0,750,1,0,0,0.6,1,3,Medio,0
14012,2026-04-08 07:10:00,7,2,Transferencia,846.72,72.35,8633.78,7787.06,0,0,90,0,1,47,0,125,4,0,0,16.22,0,5,Alto,1
14013,2026-04-08 07:20:00,7,2,Yape,228.07,663.59,6561.75,6333.68,0,1,150,0,1,53,0,2352,2,1,0,9.38,0,3,Medio,0
14014,2026-04-08 07:30:00,7,2,Compra,303.34,380.72,7580.92,7277.58,0,0,40,0,0,55,0,1462,11,2,0,1.25,0,1,Bajo,0
14015,2026-04-08 07:40:00,7,2,Yape,56.42,459.98,2077.77,2021.35,0,0,5,1,0,65,0,1255,3,0,1,2.25,0,2,Bajo,0
14016,2026-04-08 07:50:00,7,2,Yape,1066.49,113.4,4424.73,3358.24,0,0,141,0,0,67,0,1768,8,0,0,10.77,0,3,Medio,0
14017,2026-04-08 08:00:00,8,2,Transferencia,478.79,851.0,7381.84,6903.05,1,0,163,0,0,37,0,1270,5,1,0,9.78,0,2,Bajo,0
14018,2026-04-08 08:10:00,8,2,Yape,137.61,745.77,2399.55,2261.94,1,0,93,0,0,51,0,1338,4,2,0,25.99,0,2,Bajo,0
14019,2026-04-08 08:20:00,8,2,Transferencia,1969.83,203.92,9185.97,7216.14,1,1,100,0,0,78,0,1732,4,0,0,1.12,0,6,Alto,1
14020,2026-04-08 08:30:00,8,2,Yape,62.59,55.49,162.85,100.26,0,1,139,0,1,36,0,1583,2,3,0,4.41,0,3,Medio,0
14021,2026-04-08 08:40:00,8,2,Compra,176.02,160.97,2421.73,2245.71,0,0,65,0,0,77,0,1299,5,0,0,0.92,0,0,Bajo,0
14022,2026-04-08 08:50:00,8,2,Yape,656.53,516.65,6777.73,6121.2,0,0,54,1,0,79,0,2164,4,1,0,1.3,0,1,Bajo,0
14023,2026-04-08 09:00:00,9,2,Yape,775.32,821.42,3262.39,2487.07,0,0,159,0,0,52,0,1325,2,0,0,12.86,0,2,Bajo,0
14024,2026-04-08 09:10:00,9,2,Yape,54.97,733.72,1205.06,1150.09,1,0,52,0,0,73,0,596,3,1,0,5.36,0,1,Bajo,0
14025,2026-04-08 09:20:00,9,2,Recarga,184.31,656.43,1063.87,879.56,0,0,66,0,0,76,0,861,1,2,0,4.02,0,0,Bajo,0
